user_id,age,gender,location,platform,reels_watch_time_hours,daily_screen_time_hours,scrolling_sessions_day,notifications_per_day,sleep_hours,physical_activity_hours_week,stress_level,attention_span_score,focus_level,task_completion_rate
263,24,Male,Urban,YouTube Shorts,3.7,10.52,10,49,6.1,3.7,High,6.93,4.5,41.9
264,16,Male,Suburban,TikTok,4.17,8,14,49,5.69,3.4,High,5.62,3.94,28.4
265,25,Female,Urban,Instagram Reels,2.43,5.2,4,21,7.22,6.1,Low,7.79,5.73,49.1
266,19,Female,Suburban,Instagram Reels,2.69,5.31,8,44,7.08,6.8,Low,8.77,7,61.5
267,27,Male,Rural,YouTube Shorts,1.88,6.05,3,12,8.04,5.5,Low,9.33,6.16,54.3
268,25,Female,Suburban,YouTube Shorts,0.33,3.72,1,9,7.86,6.1,Low,8.03,6.63,60.3
269,38,Male,Rural,YouTube Shorts,1.53,4.97,4,,7.34,3.5,Low,10,7.27,53.8
270,43,Female,Rural,YouTube Shorts,1.04,4.24,3,3,8.51,6.8,Low,9.65,7.83,55.1
271,19,Female,Suburban,Instagram Reels,4.01,10.36,8,32,6.7,2,Medium,7.78,3.53,27.3
272,23,Female,Urban,TikTok,4.17,9.03,13,60,7.6,3.5,Medium,7.97,5.94,40.2
273,20,Male,Urban,YouTube Shorts,1.71,3.03,7,40,7.73,7.7,Low,7.81,6.67,47.7
274,33,Female,Urban,Instagram Reels,1.43,5.02,1,1,6.89,4.9,Low,8.72,8.35,63.5
275,41,Female,Urban,YouTube Shorts,0.7,4.05,2,0,8.68,5.8,Low,10,7.89,65.3
276,27,Female,Suburban,Instagram Reels,4.92,10.58,8,39,6.89,3.9,Medium,7.63,2.76,10.9
277,28,Female,Suburban,YouTube Shorts,4.07,11.77,11,47,7.08,5.3,High,7.66,5.15,35.3
278,36,Male,Urban,YouTube Shorts,3.03,9.48,6,25,7.19,6.6,Medium,9.63,6.23,51
279,39,Female,Rural,YouTube Shorts,1.15,5.52,2,15,8.25,6,Low,8.19,6.62,48.1
280,25,Female,Urban,Instagram Reels,3.29,8.81,7,30,7.41,3.2,High,7.97,5.2,38.5
281,20,Female,Suburban,TikTok,5.18,10.09,12,36,6.37,5.4,High,5.34,2.88,28.5
282,35,Female,Rural,YouTube Shorts,1.76,8.28,3,12,7.94,5,Low,7.23,7.38,46.8
283,36,Non-binary,Urban,TikTok,1.25,4.43,5,18,9.1,9,Low,9.12,7.55,57.3
284,21,Female,Urban,YouTube Shorts,3.53,9.61,9,40,7.04,4.5,Medium,8.59,5.98,36.4
285,17,Female,Urban,Instagram Reels,4.64,10.53,10,41,7.01,3,Medium,7.11,5.86,47.6
286,26,Female,Suburban,TikTok,3.6,8.81,6,22,5.58,0.3,Medium,7.8,6.22,44.7
287,22,Male,Urban,TikTok,4.27,11.44,14,65,6.86,1.8,High,6.51,2.53,22
288,29,Non-binary,Urban,YouTube Shorts,1.72,6.67,6,21,8.24,4.7,Low,7.79,6.84,41.5
289,27,Female,Rural,TikTok,2.64,5.74,7,0,8.53,2.9,Low,7.39,6.07,37.4
290,17,Non-binary,Rural,TikTok,6.37,15.47,14,59,4.79,0.5,High,5.98,3.4,10
291,20,Female,Suburban,TikTok,4.05,9.56,11,34,7.99,,Medium,7.08,4.46,39.8
292,42,Female,Urban,TikTok,2.04,4.18,5,25,6.55,3.3,Low,10,7.32,37.3
293,17,Female,Urban,TikTok,4.69,10.66,10,45,5.71,1.2,High,6.47,4.05,32.9
294,34,Male,Suburban,Instagram Reels,4.12,8.58,12,47,7.59,5.9,Low,8.8,6.79,43
295,42,Male,Urban,YouTube Shorts,0.36,4.09,1,10,8.06,5,Low,8.89,7.22,56.9
296,17,Female,Suburban,TikTok,4.25,12.41,12,50,7.22,4.3,Medium,6.42,5.39,31.5
297,15,Male,Suburban,TikTok,6.98,11.3,22,70,4.51,3.3,High,4.61,3.74,10
298,21,Female,Urban,TikTok,4.4,9.95,12,55,7.36,2.6,High,6.62,4.34,26.8
299,18,Female,Rural,TikTok,3.45,8.48,9,43,6.86,4.2,Medium,6.58,4.96,36.8
300,35,Unknown,Suburban,YouTube Shorts,1.87,7.55,2,18,7.32,5.8,Medium,9.56,6.21,37.7
301,22,Male,Urban,TikTok,3.08,7.42,6,40,6.31,5.1,Medium,8.51,6.08,38
302,36,Female,Rural,TikTok,4.13,8.59,11,49,7.49,4.3,Medium,7.67,4.21,27.5
303,23,Male,Urban,YouTube Shorts,2.71,4.08,9,45,6.88,6.3,Low,7.62,5.46,50.2
304,27,Female,Suburban,TikTok,2.87,8.03,8,35,8.32,5.9,Low,7.43,5.61,43.3
305,16,Female,Urban,TikTok,4.63,8.84,7,31,5.8,6.7,High,5.17,2.24,14.7
306,23,Female,Suburban,TikTok,3.47,9.6,10,47,6.32,6.2,Medium,6.68,5.32,44.5
307,31,Female,Suburban,YouTube Shorts,1.95,5.36,3,13,6.29,5.9,Low,7.3,5.35,34.7
308,43,Male,Urban,TikTok,3.38,7.62,12,49,5.88,1.8,High,7.36,4.56,38.4
309,43,Male,Urban,Instagram Reels,2.05,6.09,9,43,7.44,5.7,Medium,8.46,6.07,40.7
310,27,Male,Suburban,TikTok,2.98,9.07,8,27,6.73,3.1,Medium,8.88,6.75,41
311,20,Male,Urban,TikTok,4.49,12.73,12,36,6.05,2.1,High,7.6,4.08,28.9
312,18,Male,Urban,Instagram Reels,3.99,10.67,11,53,6.58,2.2,Medium,7.92,5.63,41.4
313,31,Male,Rural,Instagram Reels,2.23,6.06,3,20,7.19,4.1,Medium,10,6.89,51.5
314,27,Female,Urban,Instagram Reels,1.72,6.12,3,13,7.02,3.4,Medium,7.03,5.02,27.1
315,27,Male,Urban,Instagram Reels,2.39,8.35,8,27,7.76,5.7,Medium,7.98,4.77,40.4
316,17,Female,Suburban,TikTok,4.09,12.15,7,32,6.28,2.9,High,6.73,4.6,31.4
317,31,Female,Urban,YouTube Shorts,1.33,5.96,4,19,7.67,5.1,Low,9.5,8.09,53
318,30,Male,Rural,YouTube Shorts,3.03,7.49,8,41,7.5,6,Medium,7.59,4.44,44.4
319,23,Female,Rural,Instagram Reels,4.11,8.87,7,43,5.24,6.6,High,8.14,5.23,40.5
320,20,Male,Suburban,TikTok,3.49,10.68,9,23,8.21,5,Medium,8.55,6.85,49.9
321,39,Male,Urban,YouTube Shorts,0.48,4.96,5,16,9.38,5.2,Low,9.94,7.31,44.2
322,21,Female,Suburban,YouTube Shorts,3.63,8.5,8,35,6.78,7.7,High,5.29,2.25,29.9
323,26,Female,Urban,TikTok,3.15,7.88,8,13,7.51,3.7,Medium,7.86,4.03,26.8
324,27,Female,Urban,TikTok,2.87,8.27,10,31,7.18,5.5,Low,8.93,8.28,59.7
325,28,Male,Urban,Instagram Reels,4.24,12.89,13,68,7.05,1.2,Medium,9.11,6.16,38.1
326,38,Male,Rural,YouTube Shorts,1.41,4.56,3,25,7.9,5.4,Low,8.44,7.16,53.6
327,28,Male,Rural,Instagram Reels,1.33,6.37,3,11,8.02,4.9,Low,10,8.19,50.5
328,30,Male,Urban,YouTube Shorts,1.74,6.55,5,,7.39,5.2,Low,8.5,6.21,46.5
329,27,Female,Urban,Instagram Reels,1.98,4.26,4,31,8.78,6.3,Low,8.21,6.36,51.8
330,27,Male,Suburban,Instagram Reels,2.22,8.33,3,9,8.78,4.7,Low,8.59,5.28,48.7
331,34,Male,Urban,Instagram Reels,1.51,5.82,3,7,7.86,6.3,Medium,6.42,4.29,40.4
332,15,Unknown,Rural,Instagram Reels,5.46,14.91,14,76,5.92,3,High,5.94,4.29,28.8
333,35,Female,Suburban,YouTube Shorts,0.31,4.39,5,21,9.36,5,Low,8.42,5.52,44.5
334,38,Male,Urban,Instagram Reels,1.16,6.05,3,13,6.91,5.3,Medium,7.73,4.97,23.4
335,21,Non-binary,Suburban,TikTok,3.6,7.86,7,32,7.66,5.8,Low,8.69,7.03,47.9
336,29,Female,Suburban,YouTube Shorts,1.09,5.6,3,14,8.8,4.7,Low,7.7,6.07,41.4
337,30,Male,Urban,TikTok,2.7,6.43,8,34,7.88,4.4,Medium,8.36,6.27,48
338,42,Non-binary,Urban,Instagram Reels,0.9,4.05,1,10,7.33,5.2,Low,8.27,5.29,41.5
339,30,Female,Urban,Instagram Reels,3.35,8.78,9,35,6.74,5.3,High,7.99,4.75,27.9
340,37,Male,Urban,YouTube Shorts,0.3,4.52,1,15,8.63,3.2,Low,9.98,6.97,47.5
341,30,Male,Urban,YouTube Shorts,2.55,5.66,3,0,8.19,5.1,Low,9.41,8.32,61.9
342,20,Male,Rural,Instagram Reels,4.05,10.37,11,57,6.72,6.6,High,8.54,4.86,42
343,23,Female,Suburban,Instagram Reels,5.63,11.02,14,65,6.39,,High,5.23,2.79,25.6
344,44,Female,Rural,YouTube Shorts,2.39,5.01,5,27,8.52,9.3,Low,8.7,5.99,46.3
345,25,Female,Urban,Instagram Reels,4.96,11.24,11,46,9.15,5.3,Medium,7.65,5.6,37.3
346,25,Male,Urban,Instagram Reels,3.66,7.34,14,53,6.33,5.4,Medium,6.19,4.03,28.8
347,19,Male,Urban,TikTok,4.69,13.94,10,61,6.96,4.7,High,6.45,2.37,18.8
348,20,Male,Urban,TikTok,5.52,13.79,14,55,6.36,1.3,High,6.4,4.27,22.8
349,34,Female,Rural,Instagram Reels,4.72,10.98,11,58,6.65,2.6,Medium,8.19,5.4,33.3
350,22,Female,Rural,Instagram Reels,5.74,12.79,14,56,4.78,0.7,High,5.95,4.92,25.5
351,22,Male,Suburban,TikTok,6.29,14.87,18,53,6.25,2.8,Medium,6.18,2.89,25
352,24,Male,Urban,Instagram Reels,3.88,9.2,12,57,6.7,,Medium,6.77,5.49,32.6
353,38,Male,Urban,YouTube Shorts,1.05,5.96,2,18,8.63,4.7,Low,8.75,6.74,70.5
354,34,Unknown,Rural,YouTube Shorts,0.43,2.53,5,20,7.55,8,Low,10,7.52,50
355,20,Male,Rural,TikTok,3.89,10.73,10,42,7.2,4.4,Low,7.5,5.3,44.7
356,43,Female,Rural,YouTube Shorts,3.38,6.96,8,28,5.75,5.5,High,7.9,5.83,37.8
357,16,Male,Suburban,Instagram Reels,3.68,9.52,6,26,5.4,3.6,Medium,7.57,6.1,38.8
358,25,Male,Rural,Instagram Reels,2.44,6.89,6,23,6.53,4.4,High,6.76,4.25,56
359,30,Male,Rural,Instagram Reels,2.98,8.36,8,47,7.48,3.6,Medium,6.8,3.92,27.3
360,19,Male,Urban,Instagram Reels,3.72,8.17,7,26,7.22,6,High,7.57,4.21,33.2
361,36,Male,Suburban,YouTube Shorts,1.69,7.97,7,38,8.2,6.1,Medium,9.39,6.38,50
362,37,Male,Urban,YouTube Shorts,2.17,7.53,2,18,7.05,6.3,Medium,8.92,5.43,26.9
363,40,Male,Rural,YouTube Shorts,0.87,2.34,5,19,9.9075,7.8,Low,9.37,7.14,60.6
364,28,Female,Suburban,TikTok,3.74,12.47,7,41,5.52,4.2,Medium,7.74,6.06,37.6
365,16,Male,Suburban,TikTok,5.5,12.72,16,56,7.52,3.3,High,5.18,2.48,13.9
366,35,Male,Suburban,YouTube Shorts,0.79,4.15,3,12,7.94,7.4,Low,8.75,6.45,46.9
367,30,Male,Urban,Instagram Reels,3.32,9.67,8,33,5.45,3.1,High,8.19,5.24,38.3
368,25,Male,Suburban,YouTube Shorts,3.02,7.48,4,25,8.21,3.4,Low,8.19,4.79,30
369,32,Male,Urban,YouTube Shorts,0.32,3.59,1,19,8.52,8.2,Low,10,9.66,75.1
370,43,Female,Suburban,YouTube Shorts,1.59,6.85,4,11,9.08,5.2,Low,7.81,5.51,38.3
371,44,Female,Urban,TikTok,3.36,7.03,9,49,8.42,4.7,Medium,8.14,5.92,55.1
372,37,Female,Urban,YouTube Shorts,3.22,8.19,6,28,7.66,2,Medium,6.38,3.99,36.9
373,38,Male,Urban,TikTok,2.27,7.26,4,17,6.38,6.3,Medium,7.85,6.91,40
374,43,Male,Urban,Instagram Reels,2.03,5.75,6,9,8.04,5.7,Medium,6.09,3.25,30
375,15,Female,Urban,TikTok,5.93,14.43,14,38,6.56,0,High,6.48,3.79,18.3
376,28,Male,Urban,Instagram Reels,2.85,7.47,4,19,6.79,4,Medium,8.65,6.86,44.4
377,27,Female,Suburban,TikTok,3.2,9.5,6,21,8.05,5.3,Medium,7.75,4.06,36.5
378,34,Non-binary,Suburban,TikTok,3.46,5.06,8,31,6.95,5.3,Low,8.55,7.63,52.1
379,21,Female,Urban,Instagram Reels,4.29,8.64,12,32,6.9,,High,6.69,4.91,36.9
380,28,Male,Urban,TikTok,1.93,4.98,5,24,7.25,6.7,Medium,7.33,4.8,42.3
381,26,Female,Suburban,Instagram Reels,1.9,5.25,6,17,7.84,3.9,Low,10,8.1,63.1
382,42,Female,Urban,YouTube Shorts,2.17,5.36,7,38,8.03,5.4,Low,8.02,6.72,39.8
383,40,Male,Suburban,YouTube Shorts,1.55,3.95,5,16,7.96,7.4,Low,8.39,7.14,41.2
384,29,Female,Rural,YouTube Shorts,2.67,7.98,7,45,7.36,5.4,Low,8.5,8.13,54.9
385,37,Male,Urban,YouTube Shorts,0.49,4.41,1,1,8.55,5.6,Low,9.66,7.52,65.5
386,35,Female,Urban,Instagram Reels,3.06,7.28,10,38,6.06,3.3,High,8.45,6,44.4
387,27,Male,Rural,Instagram Reels,2.66,9.84,9,38,6.16,5.5,Medium,5.4,3.4,24
388,35,Male,Urban,Instagram Reels,2.67,10.33,2,,7.19,5.7,Medium,9.34,6.46,48.8
389,26,Female,Urban,Instagram Reels,2.28,7.54,6,16,6.96,6.3,Low,7.01,7.22,45.5
390,43,Male,Urban,YouTube Shorts,2.67,9.38,6,19,5.75,4,Medium,7.74,4.99,35.9
391,40,Non-binary,Suburban,YouTube Shorts,2.21,5.4,7,17,7.11,4.2,Medium,9.58,6.36,44.3
392,18,Male,Urban,TikTok,3.47,7.8,9,30,7.3,5.9,Medium,8.04,5.75,42.1
393,17,Female,Urban,TikTok,3.3,5.33,10,35,7.41,5.6,Medium,8.05,5.24,36.8
394,22,Male,Urban,Instagram Reels,2.57,6.11,4,13,6.98,7.7,Medium,8.02,7.87,59
395,44,Female,Urban,YouTube Shorts,0.78,2,2,12,7.38,7.1,Medium,9.19,6.2,44.8
396,33,Male,Rural,Instagram Reels,2.82,5.3,5,29,7.88,5,Low,7.98,5.94,44
397,26,Male,Suburban,Instagram Reels,1.72,4.32,1,21,8.09,7.1,Medium,6.86,3.83,28.8
398,20,Female,Suburban,Instagram Reels,3.91,10.25,12,60,7.83,6.8,Medium,6.85,4.92,20.3
399,19,Female,Urban,Instagram Reels,4.39,10,9,41,5.58,3.3,High,5.7,2.21,28.1
400,21,Male,Urban,TikTok,2.88,7.65,9,37,7.27,6,Medium,7.07,5.17,33.7
401,30,Male,Suburban,TikTok,4.38,9.72,12,31,7.65,3.5,Medium,8.32,6.32,40.2
402,31,Male,Urban,TikTok,1.91,7.6,6,14,8.13,6.6,Low,10,7.38,41.1
403,33,Male,Urban,TikTok,2.51,3.97,4,19,7.93,6.8,Medium,9.54,7.2,54.2
404,40,Female,Urban,YouTube Shorts,0.33,4.3,1,11,7.96,6.8,Low,10,8.8,69.3
405,28,Male,Rural,Instagram Reels,3.27,6.16,10,41,7.27,8.7,Low,6.38,5.53,31.2
406,18,Male,Urban,Instagram Reels,3.4,8.48,7,28,4.9,,High,5.94,3.8,24
407,15,Male,Rural,TikTok,3.57,10.25,7,17,7.08,4,Medium,7.61,6.27,56.8
408,20,Male,Urban,Instagram Reels,4.23,9.96,9,30,5.96,3,High,7.49,4.08,32.9
409,19,Male,Urban,Instagram Reels,4.03,9.56,10,21,6.23,4.4,Medium,6.14,4.69,34.5
410,18,Female,Urban,TikTok,4.73,9.45,13,41,7.59,5.4,High,5.12,1.5,13.3
411,36,Female,Rural,TikTok,3.41,10.99,8,26,7.66,3,Low,7.91,5.26,39.3
412,41,Female,Urban,YouTube Shorts,1.34,3.61,6,7,8.54,5.6,Low,10,7.37,60.2
413,22,Female,Urban,Instagram Reels,3.94,10.73,9,41,7.2,0.7,Medium,7.1,4.98,44.8
414,32,Male,Suburban,Instagram Reels,2.41,6.8,9,58,6.78,6.4,Medium,7.86,7.08,46.6
415,35,Non-binary,Suburban,YouTube Shorts,2.27,7.86,7,26,8.53,3,Low,8.61,5.5,46.7
416,32,Male,Urban,TikTok,0.81,2.08,1,15,8.94,5.2,Low,10,6.56,57.7
417,44,Female,Rural,YouTube Shorts,0.48,2,1,0,8.09,7.2,Low,9.42,6.93,58.2
418,17,Female,Suburban,TikTok,4.4,10.14,12,64,6.14,4.6,Medium,7.37,6.44,58.7
419,33,Male,Suburban,YouTube Shorts,2.05,3.83,8,38,8.45,4.6,Low,8.12,6.79,44.3
420,31,Unknown,Urban,YouTube Shorts,1.75,3.95,4,17,9.36,8.3,Low,10,6.54,63.8
421,15,Male,Suburban,Instagram Reels,3.84,11.63,5,31,7.12,4.3,Medium,8.05,5.54,39.6
422,34,Male,Rural,YouTube Shorts,0.79,4.47,2,5,8.57,4.4,Low,10,8.57,65.5
423,37,Female,Suburban,YouTube Shorts,1.22,6.04,3,22,7.45,2.9,Medium,10,6.34,50
424,29,Female,Urban,TikTok,4.65,8.9,18,81,6.9,5,High,6.72,4.97,45.8
425,28,Male,Suburban,Instagram Reels,2.76,5.6,8,40,6.56,6.1,High,8.33,4.7,12.8
426,28,Unknown,Urban,Instagram Reels,3.23,9.72,5,29,6.66,6.8,High,8.41,7.02,57.4
427,20,Female,Suburban,Instagram Reels,4.13,11.01,9,,7.52,4.3,Medium,8.38,6.3,45.2
428,32,Male,Urban,Instagram Reels,4.25,9.07,10,43,7.89,5.9,Medium,8.26,5.15,37.3
429,28,Non-binary,Urban,Instagram Reels,4.8,11.79,12,52,6.64,4.5,High,6.66,3.81,27.9
430,26,Female,Suburban,Instagram Reels,2.03,6.82,6,31,7.46,,Low,8.93,6.6,39
431,18,Female,Rural,TikTok,4.47,8.49,12,40,7.23,,High,5.15,3.1,30.1
432,25,Male,Rural,Instagram Reels,3.28,8.51,8,32,6.56,3.6,High,7.12,5.81,44.1
433,16,Male,Suburban,Instagram Reels,5.43,12.51,18,72,4.4875,2,High,5.71,4.25,29.5
434,27,Male,Suburban,Instagram Reels,3.09,8.56,8,36,7.25,3.5,High,7.26,4.52,29.2
435,23,Female,Urban,Instagram Reels,3.11,7.57,6,20,7.87,5.8,Medium,9.16,7.49,53
436,24,Male,Urban,Instagram Reels,3.51,10.38,6,31,5.38,3.7,High,6.1,2.63,22.3
437,18,Female,Suburban,TikTok,4.2,11.43,12,,6.85,0,High,7.5,4.4,31.7
438,33,Female,Urban,Instagram Reels,2.66,6.66,9,29,6.41,4.2,Medium,7.09,5.95,43.8
439,25,Female,Urban,Instagram Reels,2.48,8.72,5,30,8.37,,Low,9.31,7.73,57.5
440,25,Male,Urban,YouTube Shorts,1.29,4.16,7,47,9.48,7,Low,10,6.76,47.6
441,30,Male,Rural,YouTube Shorts,2.62,8.9,5,0,7.75,3,Low,9.88,5.06,38.5
442,36,Female,Suburban,YouTube Shorts,1.4,5.11,1,9,7.44,3.9,Low,8.93,7.97,44.6
443,29,Male,Urban,Instagram Reels,4.02,9.3,11,40,7.23,2.4,Medium,7.6,5.95,51.9
444,33,Female,Urban,Instagram Reels,2.57,7.55,6,32,7.5,3.2,Low,7.68,5.45,44.3
445,16,Male,Urban,TikTok,4.01,10.2,8,30,6.54,,High,6.2,5.41,43.8
446,36,Male,Urban,Instagram Reels,3.54,7.3,9,28,6.44,4,Medium,7.96,5.21,43.3
447,19,Male,Rural,YouTube Shorts,2.27,6.34,9,19,6.76,3,High,5.82,4.39,37.2
448,24,Male,Urban,YouTube Shorts,3.6,6.99,9,34,6.05,2.1,Medium,6.58,5.01,30.7
449,22,Female,Urban,YouTube Shorts,4.23,9.63,13,55,5.65,4.9,High,5.26,3.04,26.1
450,23,Female,Urban,Instagram Reels,3.34,8.8,9,27,7.68,4.4,Medium,9.39,6.07,64.5
451,21,Female,Suburban,TikTok,4.89,11.99,11,52,8.57,1.9,Medium,7.64,6.89,43.2
452,20,Female,Suburban,TikTok,4.17,9.61,10,47,6.76,3.6,High,8.13,5.07,39.1
453,23,Male,Urban,Instagram Reels,3.3,7.12,11,31,6.54,7.9,Medium,10,7.56,63.1
454,37,Male,Suburban,YouTube Shorts,1.58,5.14,2,7,7.82,4.8,Low,8.47,6.24,45.5
455,19,Male,Urban,YouTube Shorts,3.29,7.89,12,58,5.85,4.6,High,7.06,4.6,40.2
456,27,Female,Suburban,Instagram Reels,3.41,7.02,8,48,7.79,5.4,Low,7.67,6.21,42.3
457,23,Unknown,Urban,TikTok,5.4,13.78,13,59,6,2.8,High,5.19,3.44,15.8
458,30,Unknown,Urban,Instagram Reels,3.3,8.12,10,33,8.29,2.5,Medium,8.62,4.93,51.8
459,35,Male,Urban,Instagram Reels,1.32,3.2,3,21,6.7,8.7,Low,8.55,6.48,45.4
460,41,Female,Rural,Instagram Reels,1.43,7.55,2,3,7.35,7.1,Medium,7.57,4.84,42.5
461,17,Male,Urban,TikTok,5.09,11.98,13,42,6.61,4.8,Medium,6.95,5.33,30.7
462,23,Male,Urban,TikTok,4.64,11.66,12,47,5.91,3.9,High,5.31,3.21,19.3
463,39,Male,Urban,Instagram Reels,2.55,7.41,6,7,7.5,2.2,Medium,7.97,4.26,45.3
464,24,Female,Urban,Instagram Reels,3.02,11.29,8,19,6.85,3.7,Medium,8.4,7.5,46.5
465,27,Female,Rural,Instagram Reels,3.49,9.39,7,36,7.69,5.4,Medium,5.76,4.57,28
466,43,Unknown,Rural,Instagram Reels,1.45,2.52,4,9,9.43,6.2,Low,8.86,6.49,55.2
467,31,Female,Urban,YouTube Shorts,2.5,7.9,8,30,7.34,6.5,Medium,7.41,5.44,36.6
468,22,Male,Rural,Instagram Reels,2.24,5.69,6,23,7.19,3.2,Low,8.09,5.95,41.5
469,38,Male,Urban,YouTube Shorts,0.3,4.39,1,19,8.58,5.5,Low,9.84,7.94,60.5
470,33,Female,Suburban,YouTube Shorts,1.08,4.86,2,12,8.33,10.1,Low,9.22,6.64,48.2
471,18,Male,Urban,TikTok,4.6,13.55,10,32,7.57,0.9,Medium,9.15,6.26,36.2
472,24,Female,Urban,YouTube Shorts,3.79,10.26,10,49,6.54,3.6,High,6.56,4.92,30.1
473,33,Female,Urban,TikTok,3.41,9.66,9,46,7.83,3,Medium,7.88,6.05,47.6
474,36,Female,Rural,Instagram Reels,3.39,9.5,8,43,6.63,2.8,Low,8.38,5.77,37.2
475,35,Male,Urban,Instagram Reels,2.09,4.96,5,0,8.53,3.9,Low,9.67,7.61,57
476,16,Male,Urban,YouTube Shorts,6.97,14.54,16,64,5.81,4.9,High,7.06,4.89,25.3
477,41,Female,Rural,TikTok,2.63,6.68,6,23,7.36,5.6,Medium,10,6.64,42.4
478,28,Unknown,Urban,Instagram Reels,3.94,10.19,9,45,6.68,2.4,Medium,9.13,7.21,57.5
479,17,Male,Urban,TikTok,4.88,8.29,12,48,5.39,,High,7.94,4.94,35.8
480,18,Female,Suburban,Instagram Reels,3.58,8.32,8,24,6.62,5.6,High,7.03,5.41,31
481,24,Male,Urban,TikTok,4.01,10.81,13,46,5.07,4.1,High,5.6,4.1,22.1
482,30,Male,Urban,YouTube Shorts,2.06,3.24,2,0,8.08,5.9,Low,8.47,6.44,49.3
483,22,Male,Urban,Instagram Reels,3.11,9.45,7,29,8.29,4.2,Low,9.47,7.49,51.5
484,24,Female,Urban,TikTok,4.42,11.62,11,54,6.59,3.6,High,6.8,4.27,28.9
485,20,Non-binary,Urban,TikTok,4.6,11.68,13,56,5.53,4.1,High,6.01,2.23,11.8
486,32,Female,Rural,TikTok,2.27,7.06,1,0,7.25,4.8,Low,8.65,7.84,58.5
487,29,Female,Suburban,Instagram Reels,2.37,8.94,8,39,7.18,4.8,Low,7.46,6.38,61.5
488,16,Male,Urban,YouTube Shorts,3.85,9.62,14,62,7.41,6.5,High,8.47,6.39,41.6
489,29,Female,Urban,YouTube Shorts,1.65,3.86,5,15,8.19,5.8,Low,10,7.3,40.2
490,28,Female,Urban,Instagram Reels,4.06,9.25,11,65,7.08,6.1,Medium,5.79,4.66,39.1
491,28,Female,Urban,TikTok,5.97,14.86,15,54,6.69,4.9,High,6.98,3.65,28.7
492,16,Male,Suburban,TikTok,5.74,12.75,11,38,6.26,0.7,High,6.64,4.27,20.4
493,20,Female,Suburban,Instagram Reels,4.87,12.06,11,38,7.12,2.6,High,4.205,1.41,10
494,23,Male,Suburban,TikTok,4.97,12.97,12,33,5.68,1.1,High,4.78,2.13,22.3
495,22,Unknown,Urban,Instagram Reels,4.39,10.38,13,31,6.54,6,Medium,7.26,6.73,37.3
496,20,Female,Urban,YouTube Shorts,2.31,5.49,6,6,7.78,1.8,Medium,7.51,4.37,43.7
497,33,Female,Rural,TikTok,2.26,6.95,6,33,8.05,3.4,Low,8.42,5.63,36.3
498,37,Female,Rural,Instagram Reels,0.3,2.84,1,8,7.27,3.7,Low,10,7.86,54.4
499,15,Female,Suburban,TikTok,4.2,12.02,8,31,7.26,3.1,Medium,6.28,4.71,16.6
500,19,Female,Urban,TikTok,5,11.37,15,47,7.18,4.4,High,5.76,2.86,27.4
501,38,Male,Rural,Instagram Reels,2.88,7.98,6,15,7.61,,High,7.95,6.04,46.6
502,24,Female,Urban,Instagram Reels,2.93,7.16,5,0,8.48,6.7,Low,8.61,7.37,39.4
503,16,Male,Suburban,YouTube Shorts,3.72,10.23,9,48,8.37,2.9,Medium,7.61,6.01,40.2
504,42,Female,Urban,Instagram Reels,2.41,6.91,4,14,9.02,3.3,Medium,9.58,8.07,60.1
505,22,Female,Rural,TikTok,4.61,10.57,9,28,6.72,,High,7.83,4.4,26.7
506,18,Male,Rural,TikTok,3.29,10.42,10,49,7.32,1.8,Low,8.04,6.34,45.1
507,25,Female,Rural,Instagram Reels,2.92,9.79,5,21,8.65,4,Low,7.74,6.57,51.2
508,27,Male,Suburban,YouTube Shorts,3.79,10.21,11,51,7.27,6.1,High,7.4,4.66,37.6
509,27,Male,Rural,Instagram Reels,3.33,8.95,7,28,7.3,3.8,High,7.77,4.29,34.2
510,26,Male,Rural,Instagram Reels,3.45,6.8,11,67,9.21,4.4,Medium,9.28,6.19,43
511,35,Male,Suburban,YouTube Shorts,0.98,3.91,5,23,8.86,4.3,Medium,10,7.04,42.3
512,41,Male,Urban,YouTube Shorts,2.22,6.96,6,32,6.97,5.4,Medium,7.14,4.69,31.9
513,22,Male,Urban,TikTok,5.49,13.29,14,34,5.51,1.8,High,7.05,5.23,23.3
514,42,Male,Urban,YouTube Shorts,3.21,8.11,8,42,6.61,5,Medium,8.41,5.71,39.5
515,16,Male,Urban,TikTok,5.34,13.29,13,51,7.12,2.2,High,7.29,5.61,33.9
516,24,Male,Urban,Instagram Reels,4.89,11.84,12,51,7.19,5.5,High,7.3,3.99,32.8
517,20,Male,Suburban,TikTok,4.22,10.65,11,55,6.64,2.6,High,8.47,5.77,30.5
518,35,Female,Urban,YouTube Shorts,2.54,5.23,1,0,7.05,6.8,Low,8.49,6.69,48.1
519,36,Female,Urban,Instagram Reels,3.14,9.42,4,8,5.96,3.3,High,8.53,3.73,38.5
520,25,Female,Suburban,TikTok,3.78,10.83,13,41,6.97,4,High,7.93,4.91,30.8
521,40,Male,Suburban,Instagram Reels,1.99,5.73,7,35,7.17,6.8,Medium,8.24,4.43,29.9
522,17,Male,Rural,YouTube Shorts,2.67,3.88,8,33,7.85,6.5,Medium,9.03,6.52,54.1
523,18,Male,Suburban,TikTok,4.87,11.69,11,38,5.52,3.9,High,7.13,4.66,26.9
524,35,Female,Urban,YouTube Shorts,3.4,9.73,8,14,7.96,1,Medium,8.48,5.42,40.7
