user_id,age,reels_watch_time_hours,daily_screen_time_hours,sleep_hours,attention_span_score,focus_level,task_completion_rate,stress_level,platform
444,33.0,1.58,9.06,5.5,6.85,1.36,98.27,Medium,Tiktok
445,18.0,1.67,10.29,8.74,3.15,2.18,65.242,High,Instagram Reels
446,17.0,4.22,10.78,6.54,6.29,9.37,99.84,Unknown,Tiktok
447,31.0,2.73,8.43,6.81,8.13,8.93,51.23,Low,Tiktok
448,31.0,5.62,10.9,8.75,6.19,5.47,79.4,Medium,Instagram Reels
449,26.0,0.99,7.35,7.27,4.74,2.62,99.69,Low,Instagram Reels
450,42.0,3.31,4.77,8.79,6.82,2.32,78.42,Medium,Tiktok
451,44.0,5.55,10.8,4.53,2.29,3.31,67.14,High,Youtube Shorts
452,43.0,5.47,7.41,8.23,7.51,9.18,70.92,Medium,Tiktok
453,28.0,1.36,11.06,5.68,7.27,5.939,90.73,Low,Youtube Shorts
455,20.0,3.91,5.98,8.28,3.51,5.56,67.24,High,Instagram Reels
456,17.0,1.38,11.48,5.36,8.18,6.49,86.34,Medium,Youtube Shorts
458,23.0,5.53,11.42,7.63,1.53,1.28,56.93,Low,Youtube Shorts
459,19.0,1.42,11.54,4.5,9.27,5.01,68.862,Medium,Youtube Shorts
460,38.0,1.17,10.82,7.78,7.91,8.78,99.73,Low,Tiktok
461,43.0,0.97,7.64,4.55,6.26,5.4,56.769,High,Instagram Reels
462,31.0,5.5,8.47,8.57,4.93,4.92,79.569,Medium,Youtube Shorts
463,28.0,1.56,10.7,5.38,9.64,5.74,79.42,High,Tiktok
465,17.0,2.97,8.3,4.59,5.81,5.64,88.4,Low,Youtube Shorts
466,42.0,3.79,11.82,5.35,6.88,2.22,64.77,Medium,Youtube Shorts
468,34.0,1.75,11.75,6.44,2.76,1.31,78.57,Low,Tiktok
471,37.0,4.8,6.51,4.04,7.66,1.53,72.79,Low,Instagram Reels
472,15.0,0.61,5.85,7.87,2.26,6.87,60.81,High,Instagram Reels
473,17.0,2.3,9.83,6.35,8.0,9.87,66.05,Medium,Instagram Reels
475,39.0,2.01,11.76,5.04,4.46,3.29,90.68,Low,Tiktok
477,36.0,3.99,6.29,6.69,5.62,1.45,44.97,High,Instagram Reels
478,40.0,0.9,4.75,4.82,3.86,5.79,87.4,High,Youtube Shorts
479,17.0,5.5,7.79,5.19,4.87,1.9,41.18,Low,Tiktok
481,28.0,0.93,3.5,4.33,6.63,1.51,82.16,Medium,Tiktok
482,38.0,3.43,9.46,4.07,7.73,1.127,51.47,Low,Tiktok
483,32.0,2.17,3.87,5.1,7.42,8.75,47.88,Low,Instagram Reels
484,29.0,2.66,4.36,7.4,8.34,9.48,46.83,High,Tiktok
485,36.0,1.49,9.93,5.58,2.82,1.78,99.6,High,Tiktok
487,16.0,5.77,6.37,4.66,5.28,7.68,58.76,Low,Instagram Reels
489,24.0,0.96,5.47,5.71,7.1,9.54,78.92,High,Tiktok
490,16.0,3.91,8.99,7.38,6.1,4.5,67.46,Low,Instagram Reels
491,40.0,2.37,2.9,7.71,9.96,1.03,56.28,Low,Tiktok
492,31.0,5.21,10.88,6.92,2.96,1.18,43.43,High,Tiktok
493,22.0,2.89,11.09,5.38,4.8,6.08,87.03,High,Tiktok
494,15.0,1.56,3.05,6.54,2.15,7.77,93.29,Medium,Tiktok
496,25.0,4.73,4.98,8.51,7.42,9.2,43.8,Medium,Youtube Shorts
497,36.0,1.96,2.84,7.83,1.04,3.06,47.12,Medium,Tiktok
500,43.0,2.27,8.3,6.73,4.97,8.53,44.41,High,Tiktok
501,24.0,3.06,5.32,5.64,3.98,4.7,67.29,Low,Instagram Reels
502,37.0,5.69,10.37,4.48,2.14,6.63,56.073,High,Youtube Shorts
503,40.0,5.62,9.17,6.72,9.29,5.96,44.02,Low,Youtube Shorts
504,17.0,1.64,5.5,8.3,7.41,6.38,74.135,Medium,Instagram Reels
505,32.0,2.47,9.34,8.33,4.03,3.54,74.35,Medium,Tiktok
506,39.0,1.32,11.4,7.02,1.64,7.15,89.58,Low,Instagram Reels
508,27.0,3.03,5.06,7.25,2.66,2.76,48.15,Unknown,Tiktok
510,40.0,5.62,6.98,6.06,7.48,4.8,86.72,High,Tiktok
511,21.0,2.61,7.42,6.38,5.48,7.74,54.5,Low,Youtube Shorts
512,39.0,3.2,5.01,7.4,8.97,7.0,55.3,High,Tiktok
513,18.0,5.43,8.67,8.38,2.63,5.29,48.86,High,Youtube Shorts
514,27.0,4.94,8.45,7.96,5.07,6.87,99.19,Medium,Youtube Shorts
515,34.0,0.52,7.78,4.11,7.4,3.37,91.343,Low,Youtube Shorts
517,22.0,2.82,6.77,8.26,4.35,3.16,52.89,Medium,Youtube Shorts
518,28.0,1.76,5.56,8.17,6.14,1.27,85.99,Medium,Youtube Shorts
519,30.0,1.6,6.91,5.94,4.3,7.22,75.04,High,Instagram Reels
520,28.0,0.71,11.22,6.92,5.32,9.87,84.97,Medium,Tiktok
522,33.0,1.94,2.14,8.56,4.32,9.37,59.11,Low,Tiktok
523,37.0,0.79,6.39,7.92,1.95,6.46,94.82,Medium,Instagram Reels
524,29.0,1.77,10.21,5.05,2.26,3.026,93.91,Low,Tiktok
525,42.0,4.91,9.8,7.65,5.74,1.11,72.83,Medium,Instagram Reels
526,16.0,5.18,7.13,4.51,2.57,7.51,81.07,High,Instagram Reels
527,16.0,3.16,4.5,8.47,9.01,7.27,64.66,High,Youtube Shorts
528,37.0,2.79,6.65,4.75,8.51,3.06,79.31,Low,Tiktok
530,33.0,1.6,12.0,7.05,8.48,9.08,59.37,Medium,Instagram Reels
531,39.0,1.68,8.44,7.88,5.8,2.42,59.37,High,Tiktok
532,40.0,2.11,8.94,6.76,2.43,8.52,79.1,High,Instagram Reels
533,44.0,1.45,6.91,4.3,6.53,2.52,97.4,Low,Instagram Reels
534,43.0,2.59,5.54,7.53,7.12,5.34,48.846,Medium,Youtube Shorts
536,40.0,3.88,6.95,5.6,3.83,5.25,88.34,Low,Tiktok
537,40.0,2.77,11.95,1.4549999999999987,1.05,3.59,45.832,Medium,Tiktok
538,36.0,5.64,6.57,6.95,3.85,3.28,99.65,Low,Youtube Shorts
539,31.0,0.77,2.68,7.55,4.02,7.6,80.69,Medium,Instagram Reels
540,34.0,1.66,8.83,6.63,6.67,3.48,94.65,High,Instagram Reels
542,20.0,3.89,4.51,7.76,1.27,8.62,86.63,High,Instagram Reels
543,29.0,0.72,5.54,7.29,3.84,8.53,41.97,Low,Tiktok
544,36.0,2.72,9.39,8.99,8.43,2.5,64.39,Low,Youtube Shorts
545,25.0,4.07,6.94,6.3,4.59,6.89,52.11,High,Instagram Reels
547,19.0,4.01,8.17,7.99,5.22,3.54,80.82,Medium,Tiktok
548,15.0,2.26,6.11,5.88,7.77,4.52,46.42,Medium,Tiktok
551,42.0,1.21,9.09,4.16,2.86,8.23,84.4,Low,Youtube Shorts
553,26.0,3.11,9.61,6.43,5.57,7.51,54.06,High,Youtube Shorts
554,19.0,2.24,9.21,4.01,1.27,5.35,71.06,Low,Instagram Reels
555,21.0,4.71,11.04,8.5,3.55,9.62,42.52,Low,Instagram Reels
558,27.0,4.97,8.79,8.1,7.37,8.71,95.84,High,Instagram Reels
560,44.0,4.2,6.11,7.29,9.81,2.42,75.07,High,Tiktok
562,17.0,3.61,6.36,7.96,8.2,8.84,79.55,High,Tiktok
563,37.0,4.7,11.85,7.91,9.59,1.65,56.75,Medium,Tiktok
564,22.0,1.25,2.57,4.44,2.84,7.88,47.25,Medium,Youtube Shorts
565,34.0,1.76,9.18,4.4,7.76,4.82,44.89,Low,Tiktok
566,30.0,5.35,7.81,5.53,3.89,7.33,51.6,Low,Tiktok
567,27.0,0.61,7.01,4.18,7.53,2.21,68.97,Low,Instagram Reels
568,32.0,4.64,11.71,6.5,4.37,9.76,54.16,Low,Instagram Reels
569,42.0,3.11,3.3,5.97,3.6,8.93,66.04,Low,Tiktok
570,24.0,2.96,10.96,6.79,9.63,4.815,41.76,High,Tiktok
571,44.0,0.54,8.91,5.49,2.89,9.04,77.65,Medium,Tiktok
573,31.0,2.48,11.02,5.67,7.07,5.15,42.86,Medium,Tiktok
574,38.0,3.47,6.29,4.98,3.73,9.52,53.08,High,Tiktok
575,33.0,4.23,10.14,7.25,5.13,9.79,59.07,Medium,Instagram Reels
576,42.0,4.36,5.89,7.37,2.29,2.95,61.442,High,Tiktok
577,40.0,5.76,10.51,8.15,9.29,1.6,42.42,Medium,Tiktok
578,37.0,3.42,8.37,8.37,9.71,3.98,46.39,High,Instagram Reels
579,40.0,2.7,3.41,7.52,7.59,5.4,94.75,Low,Tiktok
580,19.0,5.75,8.5,7.44,8.64,1.83,82.68,Low,Tiktok
582,35.0,2.14,6.12,4.55,4.46,9.75,66.43,High,Tiktok
585,23.0,2.49,4.12,5.78,2.65,9.74,92.5,Low,Tiktok
586,26.0,4.13,7.36,4.73,6.07,4.4,42.35,Medium,Tiktok
587,35.0,3.09,6.82,4.98,6.89,7.19,79.15,Low,Tiktok
588,15.0,1.59,7.01,7.88,2.19,2.66,74.0,Medium,Instagram Reels
589,40.0,3.81,4.48,5.31,2.19,5.97,72.71,Medium,Instagram Reels
590,40.0,0.83,8.85,6.25,1.32,2.89,70.26,High,Tiktok
591,15.0,2.77,9.04,4.76,7.85,2.44,87.76,Low,Tiktok
592,29.0,3.51,5.58,7.39,3.98,1.89,98.08,Medium,Instagram Reels
593,16.0,2.9,10.81,7.64,3.03,6.22,89.74,High,Youtube Shorts
595,36.0,5.05,9.13,7.92,2.29,2.1,69.03,High,Tiktok
596,30.0,4.74,4.77,5.2,4.84,5.52,81.44,High,Instagram Reels
597,39.0,0.71,2.01,7.46,7.7,7.18,64.93,Medium,Tiktok
598,22.0,1.57,10.65,7.65,6.16,5.46,61.62,Medium,Tiktok
601,15.0,5.09,5.74,4.47,2.63,1.22,80.93,High,Instagram Reels
602,30.0,5.13,8.61,5.32,6.24,4.193,90.27,Low,Tiktok
603,43.0,2.17,8.52,4.61,1.21,5.703,61.62,Low,Youtube Shorts
604,21.0,2.86,16.43,7.05,8.82,3.29,66.03,Medium,Instagram Reels
605,19.0,3.09,3.4,5.67,4.15,2.52,89.703,Low,Instagram Reels
606,36.0,1.37,6.3,6.07,4.75,8.24,63.88,Medium,Youtube Shorts
607,43.0,0.67,2.97,8.52,3.33,2.7,42.4,High,Youtube Shorts
608,37.0,5.71,5.9,4.98,8.89,4.98,61.2,High,Tiktok
609,17.0,1.82,2.15,8.86,6.78,9.59,67.038,Medium,Youtube Shorts
610,26.0,1.82,10.98,8.05,5.05,6.482,50.773,High,Tiktok
611,40.0,0.96,7.27,8.41,6.27,5.48,57.819,Medium,Tiktok
612,30.0,5.61,10.5,8.65,4.42,4.24,96.07,Medium,Tiktok
614,19.0,4.17,4.27,7.94,4.22,7.61,66.76,High,Tiktok
616,39.0,2.4,5.87,6.55,3.83,6.85,49.11,High,Instagram Reels
617,43.0,3.92,10.03,8.66,1.7,8.11,85.15,High,Tiktok
618,28.0,0.71,5.87,5.89,1.34,1.8,68.55,Medium,Instagram Reels
619,42.0,1.53,4.05,4.21,2.57,1.13,83.35,Medium,Instagram Reels
622,31.0,2.43,9.6,8.07,6.5,8.9,90.08,Medium,Tiktok
624,28.0,3.43,9.26,7.11,4.06,5.31,87.05,High,Youtube Shorts
626,34.0,1.83,3.35,8.52,7.48,7.67,76.92,High,Youtube Shorts
627,19.0,1.65,3.43,4.55,6.2,6.797,57.51,High,Youtube Shorts
628,26.0,1.88,9.55,8.22,5.75,7.21,91.65,High,Tiktok
629,30.0,4.93,9.21,4.44,6.18,5.64,96.97,Low,Instagram Reels
630,40.0,2.04,5.78,4.13,6.26,9.34,43.35,Medium,Instagram Reels
631,40.0,1.55,2.77,5.18,7.89,9.02,83.46,Low,Instagram Reels
634,21.0,1.83,2.09,4.66,9.53,9.02,47.47,Medium,Tiktok
635,18.0,0.93,4.3,6.19,4.8,6.56,51.7,High,Youtube Shorts
636,15.0,2.46,6.2,5.02,1.32,6.0,55.1,Low,Youtube Shorts
639,19.0,4.99,10.96,5.78,1.67,1.79,75.77,High,Youtube Shorts
642,24.0,3.82,5.46,8.34,6.62,2.1,72.37,Medium,Instagram Reels
643,36.0,3.21,8.77,8.48,2.71,4.75,47.09,High,Instagram Reels
644,19.0,0.72,4.05,4.31,5.63,3.68,92.57,Medium,Youtube Shorts
645,18.0,5.91,8.18,8.2,1.93,8.88,52.42,High,Youtube Shorts
646,16.0,2.61,3.3,7.9,8.45,5.868,92.81,Low,Instagram Reels
647,34.0,1.34,2.02,8.51,8.02,6.2,71.12,Low,Tiktok
649,40.0,2.06,7.55,8.56,9.2,8.19,55.44,Low,Youtube Shorts
650,33.0,3.72,11.27,6.01,2.67,9.37,53.34,High,Instagram Reels
651,40.0,3.73,5.34,7.17,8.33,8.13,69.44,Medium,Youtube Shorts
652,15.0,2.95,5.28,6.12,5.91,5.44,56.04,Low,Youtube Shorts
653,38.0,5.1,6.01,6.14,3.97,8.52,61.617,Low,Tiktok
654,19.0,1.96,9.06,6.73,1.76,2.69,66.41,Low,Unknown
656,18.0,3.46,11.25,7.96,8.77,4.94,57.5,Low,Youtube Shorts
658,38.0,4.81,9.08,7.45,3.13,3.429,75.25,High,Tiktok
659,30.0,2.67,5.3,5.16,5.46,6.27,83.912,High,Tiktok
665,34.0,0.61,6.08,4.32,9.54,5.64,77.13,High,Youtube Shorts
666,38.0,1.63,6.09,6.64,4.59,2.19,50.675,Medium,Instagram Reels
667,26.0,3.18,5.18,6.77,4.03,6.21,98.71,Medium,Youtube Shorts
670,42.0,5.61,11.7,8.73,6.03,3.2,64.85,Low,Youtube Shorts
671,15.0,3.16,11.43,5.43,1.15,4.98,44.32,Medium,Youtube Shorts
672,15.0,3.2,6.84,4.78,6.89,4.83,65.09,Medium,Tiktok
673,43.0,1.16,11.95,8.96,8.09,1.88,82.69,Medium,Tiktok
674,33.0,4.91,8.74,5.51,6.54,8.97,59.41,Low,Youtube Shorts
675,25.0,1.86,2.69,7.4,8.83,4.43,58.79,Low,Tiktok
677,26.0,5.51,11.16,6.75,2.73,3.62,69.91,Medium,Instagram Reels
678,17.0,5.69,8.3,5.93,7.28,2.37,68.03,High,Instagram Reels
679,15.0,3.36,10.43,8.81,2.7,8.56,71.01,Medium,Youtube Shorts
680,15.0,4.22,10.98,6.16,1.82,1.34,42.88,High,Instagram Reels
681,22.0,4.78,6.48,6.92,1.87,4.6,68.46,Medium,Instagram Reels
682,24.0,1.22,2.49,8.72,7.92,7.58,99.52,High,Tiktok
683,25.0,3.81,3.88,8.95,1.26,3.78,85.86,Low,Instagram Reels
684,26.0,0.69,2.67,4.51,3.61,5.01,57.25,Low,Youtube Shorts
685,43.0,3.24,3.89,8.17,2.16,6.08,80.66,High,Tiktok
686,27.0,1.35,6.11,5.91,7.79,9.96,59.79,Medium,Youtube Shorts
687,26.0,1.51,3.18,6.97,5.53,7.82,51.49,Low,Youtube Shorts
688,28.0,2.51,3.67,5.88,2.85,9.7,86.41,High,Youtube Shorts
689,16.0,2.88,6.46,6.01,7.75,7.24,52.58,Low,Instagram Reels
690,43.0,3.93,5.4,4.79,7.75,3.42,91.52,High,Instagram Reels
691,33.0,0.91,6.68,6.86,5.71,3.757,62.82,High,Tiktok
692,32.0,3.27,6.29,6.73,3.48,8.4,85.41,Low,Youtube Shorts
693,17.0,1.5,8.44,4.95,6.28,4.85,55.58,Low,Instagram Reels
694,37.0,3.66,11.37,6.71,9.4,4.33,79.16,High,Youtube Shorts
697,22.0,4.56,10.53,6.4,3.56,5.72,88.88,High,Youtube Shorts
698,43.0,2.35,7.06,8.58,6.69,7.98,91.37,High,Youtube Shorts
699,40.0,4.71,9.66,6.88,6.86,7.63,92.83,Low,Instagram Reels
700,24.0,2.88,4.15,4.68,2.86,4.31,42.18,Medium,Instagram Reels
702,44.0,4.06,11.24,4.9,9.35,1.05,90.15,Medium,Instagram Reels
703,16.0,0.6,8.35,7.84,7.81,5.81,58.7,Medium,Tiktok
705,23.0,3.9,10.95,5.8,8.47,8.87,64.47,High,Instagram Reels
706,21.0,2.2,9.92,6.17,4.62,2.9,66.41,Low,Instagram Reels
707,18.0,0.97,9.51,6.11,2.1,8.43,90.8,Medium,Youtube Shorts
708,40.0,1.0,2.37,5.43,6.67,7.46,65.07,High,Youtube Shorts
711,27.0,1.2,4.22,4.32,4.83,4.31,80.49,Medium,Tiktok
712,25.0,2.46,7.77,8.19,9.43,7.33,45.05,Medium,Tiktok
713,43.0,3.76,4.65,4.94,1.62,9.91,43.67,Medium,Tiktok
715,18.0,0.74,8.08,5.88,6.47,9.27,81.66,Low,Youtube Shorts
716,39.0,1.8,3.08,7.08,8.95,6.28,51.94,Low,Tiktok
717,35.0,5.39,8.56,4.39,9.26,8.81,97.43,Medium,Tiktok
718,43.0,0.55,11.24,5.72,6.03,2.95,87.27,Medium,Tiktok
719,39.0,1.61,3.61,8.01,1.31,7.86,81.19,High,Tiktok
720,18.0,5.77,7.97,6.39,4.27,8.51,85.26,High,Youtube Shorts
721,24.0,3.87,5.42,8.52,9.27,8.49,64.71,Medium,Youtube Shorts
722,19.0,1.94,6.6,6.88,5.5,8.06,67.34,Low,Instagram Reels
723,23.0,0.87,4.87,8.64,7.54,3.74,92.21,Low,Youtube Shorts
724,38.0,0.66,5.54,8.91,3.42,5.7,41.53,Medium,Tiktok
725,17.0,1.85,2.29,6.27,1.23,3.7,88.15,High,Instagram Reels
726,31.0,5.35,11.82,6.83,6.21,4.09,66.85,Medium,Instagram Reels
727,17.0,2.79,8.25,8.17,8.51,3.71,67.84,Medium,Youtube Shorts
728,30.0,4.46,7.01,5.11,9.91,3.56,59.54,Low,Instagram Reels
729,18.0,5.55,5.84,8.31,8.62,7.239,76.42,Medium,Youtube Shorts
730,32.0,2.74,7.39,6.96,5.99,6.85,78.049,Medium,Instagram Reels
731,31.0,1.55,5.8,7.63,6.48,2.84,49.65,Low,Tiktok
732,21.0,3.34,16.43,7.38,8.42,7.22,73.94,Low,Tiktok
733,38.0,5.49,6.64,7.83,1.18,3.62,67.89,Low,Tiktok
735,44.0,0.86,3.8,8.03,5.78,7.73,72.72,High,Youtube Shorts
736,19.0,4.31,16.43,7.06,9.57,4.27,65.77,High,Instagram Reels
737,26.0,3.65,10.43,5.37,7.88,6.12,71.74,Medium,Tiktok
739,37.0,1.17,2.33,7.83,2.49,6.52,96.11,Low,Tiktok
740,27.0,3.44,16.43,7.77,4.18,2.87,58.71,Low,Tiktok
741,37.0,5.34,11.8,5.82,3.38,2.5,42.24,High,Youtube Shorts
742,39.0,2.76,10.29,7.25,4.95,4.48,79.72,Medium,Tiktok
743,17.0,3.15,7.96,7.06,6.44,7.609,76.23,Medium,Youtube Shorts
744,23.0,0.89,11.29,7.44,4.93,2.59,94.6,Medium,Instagram Reels
749,34.0,3.03,8.38,8.8,1.67,3.63,87.96,High,Youtube Shorts
750,30.0,4.19,5.78,5.07,8.29,9.84,91.44,Medium,Tiktok
751,39.0,1.39,8.26,8.99,2.56,2.75,90.03,High,Instagram Reels
752,36.0,3.18,5.05,7.49,7.11,5.13,72.84,Low,Instagram Reels
753,27.0,4.56,8.18,7.88,6.96,9.88,78.04,Low,Tiktok
756,31.0,4.18,11.12,6.73,1.98,4.34,93.11,High,Youtube Shorts
757,18.0,1.19,10.83,7.4,8.78,9.15,52.56,Medium,Instagram Reels
758,26.0,5.7,16.43,7.71,3.98,9.21,66.33,Medium,Instagram Reels
759,43.0,1.23,9.17,7.16,3.09,4.48,76.6,High,Tiktok
760,23.0,4.76,8.83,8.4,5.38,2.99,85.92,High,Tiktok
761,33.0,1.96,7.59,4.89,2.32,4.85,85.71,Low,Youtube Shorts
764,21.0,4.65,4.89,8.63,3.5,9.83,94.69,High,Tiktok
765,42.0,1.7,10.9,8.91,5.05,8.37,61.45,High,Instagram Reels
766,28.0,2.94,3.73,5.77,4.46,3.41,40.16,High,Youtube Shorts
767,34.0,3.9,11.23,4.54,7.97,8.12,51.99,Low,Youtube Shorts
768,33.0,4.73,7.23,7.29,9.27,1.45,98.17,Medium,Youtube Shorts
769,40.0,1.07,9.16,4.15,1.91,6.017,58.58,High,Tiktok
772,35.0,1.99,11.59,6.37,7.18,5.26,78.79,Medium,Instagram Reels
774,17.0,3.35,4.97,4.26,4.02,7.262,65.82,Low,Tiktok
775,26.0,3.04,3.98,4.08,8.47,7.27,90.28,Low,Instagram Reels
776,39.0,2.23,3.29,7.1,7.06,9.78,79.77,Medium,Instagram Reels
777,34.0,3.7,4.33,6.8,3.91,7.87,41.41,High,Instagram Reels
778,41.0,4.51,8.42,5.17,7.34,7.19,52.21,Low,Youtube Shorts
779,35.0,2.76,6.55,7.23,5.59,4.53,57.18,Medium,Instagram Reels
782,37.0,4.41,10.02,8.16,7.42,5.055,61.99,Low,Youtube Shorts
783,30.0,0.79,9.84,7.31,7.41,7.01,89.5,Medium,Instagram Reels
786,27.0,1.94,2.69,6.54,2.62,4.44,65.64,Low,Youtube Shorts
787,35.0,1.83,9.92,7.66,4.86,6.65,58.63,High,Tiktok
788,24.0,3.16,9.37,5.44,8.84,8.99,83.49,High,Tiktok
789,40.0,5.38,11.02,8.91,8.69,4.64,53.77,Low,Tiktok
790,21.0,2.58,4.36,7.42,6.95,5.3,81.37,Low,Instagram Reels
791,28.0,4.62,6.56,5.86,9.98,9.31,71.78,High,Youtube Shorts
792,40.0,1.03,3.84,4.49,9.04,5.95,46.14,Low,Youtube Shorts
793,19.0,3.12,5.71,4.91,2.31,8.2,41.08,Low,Instagram Reels
794,17.0,5.95,7.22,6.44,4.59,9.42,50.17,High,Youtube Shorts
797,25.0,3.26,7.43,7.63,7.99,8.4,88.29,Medium,Youtube Shorts
798,25.0,1.78,10.29,5.01,2.4,8.36,70.11,Low,Tiktok
799,32.0,2.75,4.72,6.97,8.92,2.03,41.96,Medium,Tiktok
800,29.0,4.79,11.03,4.1,6.12,5.93,90.77,Low,Tiktok
801,26.0,4.74,11.99,5.99,7.74,5.38,96.18,High,Instagram Reels
802,23.0,1.75,11.19,7.82,1.41,8.62,44.45,High,Tiktok
803,24.0,5.57,9.78,6.0,1.84,3.47,52.5,Medium,Instagram Reels
804,40.0,3.76,10.12,8.18,6.59,4.84,82.93,Low,Instagram Reels
806,31.0,3.26,3.9,7.04,8.86,5.66,92.58,Low,Tiktok
808,20.0,3.58,9.13,5.9,2.81,9.65,76.43,Low,Instagram Reels
809,21.0,3.18,11.85,4.05,2.76,1.73,79.91,Medium,Tiktok
810,28.0,3.28,7.41,7.01,8.93,3.68,77.85,Medium,Youtube Shorts
811,27.0,1.47,4.71,8.11,2.02,1.07,74.08,Medium,Instagram Reels
813,24.0,3.48,11.79,7.93,5.8,6.96,78.07,Medium,Tiktok
814,23.0,1.22,3.77,8.0,4.79,5.24,83.71,Low,Tiktok
815,32.0,4.71,5.26,8.26,4.96,1.6,74.55,Medium,Tiktok
816,41.0,5.63,7.42,5.33,9.51,2.76,69.83,High,Instagram Reels
819,19.0,1.25,5.37,5.45,4.66,7.1,47.7,Medium,Youtube Shorts
820,43.0,3.35,16.43,7.75,1.96,3.85,44.36,High,Tiktok
822,20.0,5.64,6.29,6.87,2.31,8.19,80.58,High,Tiktok
823,33.0,1.51,9.62,8.22,5.64,8.73,78.94,High,Tiktok
824,22.0,1.89,11.53,5.31,3.38,3.49,95.69,High,Instagram Reels
825,30.0,2.74,11.85,6.08,5.6,4.79,62.85,Medium,Youtube Shorts
826,27.0,2.61,6.22,4.92,3.74,1.74,63.98,High,Youtube Shorts
827,15.0,4.87,11.5,6.6,9.07,3.05,64.82,Medium,Instagram Reels
829,34.0,1.44,9.46,5.06,4.69,4.29,70.77,Medium,Tiktok
830,31.0,1.97,8.43,7.36,1.63,6.44,81.147,Medium,Instagram Reels
832,39.0,1.31,7.07,4.31,4.39,7.51,66.05,High,Instagram Reels
835,18.0,4.43,5.58,5.6,2.07,2.71,82.12,Medium,Instagram Reels
836,20.0,5.66,8.26,5.29,7.29,7.81,43.38,High,Tiktok
839,43.0,1.85,11.92,6.02,3.5,1.94,40.51,Low,Instagram Reels
840,26.0,1.22,9.53,8.52,3.79,3.19,58.95,Low,Youtube Shorts
841,36.0,2.16,11.62,5.12,4.04,6.64,65.75,High,Instagram Reels
844,24.0,5.23,7.03,5.77,1.59,7.58,94.93,Low,Instagram Reels
845,40.0,1.11,6.95,5.61,4.67,2.31,90.55,Medium,Tiktok
847,21.0,2.83,9.33,6.14,1.03,2.19,49.34,Medium,Instagram Reels
848,44.0,0.55,5.62,7.45,8.9,2.04,54.63,Medium,Youtube Shorts
849,17.0,2.93,3.86,7.01,7.36,6.122,61.58,Low,Instagram Reels
850,27.0,0.75,5.32,4.71,1.66,9.16,75.01,Low,Youtube Shorts
852,32.0,2.36,9.26,5.73,5.39,8.21,71.92,Low,Instagram Reels
853,42.0,3.1,6.82,4.22,6.87,5.57,74.85,Medium,Youtube Shorts
854,44.0,3.87,7.26,5.5,8.94,5.28,79.65,High,Youtube Shorts
856,34.0,4.14,11.15,4.46,4.68,7.5,89.51,High,Youtube Shorts
857,42.0,2.89,11.29,7.1,3.14,5.13,78.5,Medium,Instagram Reels
858,22.0,5.01,8.83,5.73,3.32,3.99,95.47,Medium,Unknown
861,21.0,3.43,8.29,8.91,1.65,2.465,52.58,High,Instagram Reels
862,15.0,2.06,11.95,4.85,1.14,5.64,40.63,Low,Youtube Shorts
863,17.0,0.76,11.96,7.3,8.41,6.74,45.42,High,Youtube Shorts
866,44.0,1.4,11.53,4.56,2.7,1.1,84.52,Medium,Instagram Reels
867,39.0,4.97,8.13,4.76,4.12,7.35,63.16,Medium,Tiktok
868,42.0,5.19,10.01,5.23,9.74,5.09,59.47,High,Youtube Shorts
869,31.0,5.53,6.07,4.84,9.79,2.63,43.14,Low,Instagram Reels
870,39.0,1.96,5.2,7.37,3.98,9.84,72.32,High,Youtube Shorts
871,38.0,5.47,6.63,6.1,9.67,8.12,76.77,Low,Youtube Shorts
872,15.0,2.26,3.47,6.69,3.7,6.21,92.67,Unknown,Youtube Shorts
873,20.0,3.54,5.57,4.24,8.69,7.32,70.17,Medium,Youtube Shorts
874,35.0,0.78,10.58,8.31,2.91,2.4,37.934,Low,Tiktok
875,20.0,0.74,2.38,4.85,8.44,9.66,43.92,High,Instagram Reels
877,26.0,2.94,3.25,4.36,2.76,6.84,48.35,Low,Youtube Shorts
878,27.0,1.91,6.03,4.68,9.41,7.01,86.24,Low,Instagram Reels
879,27.0,1.55,11.97,7.33,2.93,7.127,46.47,Low,Youtube Shorts
881,29.0,0.5,3.45,7.38,1.98,4.95,80.01,High,Instagram Reels
882,35.0,4.93,11.15,6.76,1.09,5.87,54.38,Low,Tiktok
883,30.0,0.94,10.82,8.76,8.84,3.54,98.14,High,Instagram Reels
884,36.0,1.55,2.32,6.54,6.28,5.02,91.79,High,Instagram Reels
886,25.0,3.17,8.55,5.24,1.74,3.59,60.59,High,Youtube Shorts
887,42.0,2.45,9.68,4.49,6.17,8.08,43.41,Medium,Instagram Reels
888,19.0,2.26,6.95,6.74,4.54,4.69,60.18,High,Instagram Reels
889,18.0,5.8,11.91,5.57,5.35,5.97,62.6,High,Tiktok
891,33.0,0.63,4.34,5.03,6.76,5.27,47.24,Low,Tiktok
892,34.0,2.87,5.97,8.19,9.65,7.85,80.09,Medium,Tiktok
893,39.0,5.31,6.5,9.0,6.9,5.0,53.94,High,Instagram Reels
894,32.0,2.16,11.21,1.4549999999999987,4.05,6.02,80.68,High,Unknown
895,29.0,1.02,7.6,8.21,3.97,7.32,72.9,Medium,Youtube Shorts
897,31.0,3.83,6.08,8.98,3.33,4.18,87.83,Low,Tiktok
