user_id,age,gender,location,platform,reels_watch_time_hours,daily_screen_time_hours,scrolling_sessions_day,notifications_per_day,sleep_hours,physical_activity_hours_week,stress_level,attention_span_score,focus_level,task_completion_rate
USR00237,37.0,Non-binary,Suburban,YouTube Shorts,0.3,2.78,3,11,8.74,4.2,Low,10.0,8.83,64.0
USR00238,21.0,Male,Urban,TikTok,4.11,8.28,7,38,6.77,3.6,High,7.42,5.77,33.7
USR00239,15.0,Male,Suburban,YouTube Shorts,3.74,8.32,8,38,5.85,4.1,High,6.99,5.94,36.1
USR00240,19.0,Non-binary,Suburban,TikTok,3.81,7.61,8,29,7.51,5.3,Low,7.89,5.23,45.0
USR00241,17.0,Female,Urban,TikTok,3.43,8.24,9,35,6.7,5.4,Medium,8.32,5.77,35.4
USR00242,32.0,Male,Suburban,YouTube Shorts,0.61,3.59,4,1,8.38,7.5,Low,10.0,8.2,62.4
USR00243,41.0,FEMALE,Urban,Youtube Shorts,1.02,3.94,2,27,7.37,5.4,Medium,7.8,5.88,32.1
USR00244,30.0,Female,Rural,Instagram Reels,2.46,7.69,2,3,7.62,2.3,Low,8.95,7.22,65.6
USR00245,40.0,female,Urban,YouTube Shorts,2.33,6.71,8,49,6.46,2.6,High,8.06,3.98,33.7
USR00246,35.0,Female,Suburban,YouTube Shorts,1.36,4.78,3,16,7.67,4.4,Low,9.69,7.6,
USR00247,29.0,Female,Rural,YouTube Shorts,2.22,5.4,9,16,6.33,5.3,Medium,6.67,5.48,29.3
USR00248,34.0,Male,Suburban,YouTube Shorts,2.76,9.07,8,29,7.35,4.6,Medium,7.95,5.03,26.3
USR00249,23.0,Male,Urban,Instagram Reels,3.59,10.09,12,48,7.52,6.3,High,7.05,3.13,33.6
USR00250,29.0,Male,Suburban,YouTube Shorts,2.92,8.86,10,54,8.08,2.5,Medium,8.46,4.65,39.7
USR00251,35.0,Female,Rural,YouTube Shorts,3.4,6.02,8,42,7.03,,Low,9.0,6.35,49.4
USR00252,23.0,Male,Urban,instagram,3.74,9.9,9,42,5.82,,Medium,7.98,5.29,17.1
USR00253,31.0,FEMALE,Urban,YouTube Shorts,0.81,2.82,1,0,8.45,10.0,Low,9.67,6.83,56.3
USR00254,44.0,male,Urban,instagram,2.51,8.31,6,13,7.64,4.9,Medium,8.66,5.1,35.6
USR00255,43.0,Female,Urban,YouTube Shorts,2.29,8.87,5,13,7.91,2.1,Low,8.2,6.34,56.3
USR00256,23.0,M,Urban,TikTok,2.65,7.63,7,20,6.1,5.2,Medium,7.07,4.2,34.0
USR00257,23.0,Female,Rural,TikTok,4.36,11.41,11,50,8.97,2.8,Low,8.34,6.7,37.4
USR00258,23.0,Male,Suburban,Instagram Reels,4.01,11.39,12,31,,5.2,low,6.56,4.19,27.6
USR00259,29.0,Male,Urban,YouTube Shorts,2.79,9.07,6,33,7.2,5.5,Medium,8.1,6.24,47.0
USR00260,19.0,Male,Urban,Instagram Reels,3.06,9.62,8,33,7.56,4.4,Medium,8.49,5.87,32.2
USR00261,17.0,Female,Urban,TikTok,3.72,10.3,7,32,7.43,1.6,lo,5.77,4.32,34.2
USR00262,27.0,Female,Suburban,TikTok,2.8,8.2,6,32,7.84,4.5,Medium,8.3,5.66,34.5
USR00263,24.0,Male,Urban,YouTube Shorts,3.7,10.52,10,49,6.1,3.7,High,6.93,4.5,41.9
USR00264,16.0,Male,Suburban,Tik Tok,4.17,8.0,14,49,5.69,3.4,High,5.62,3.94,28.4
USR00265,25.0,Female,Urban,Instagram Reels,2.43,5.2,4,21,7.22,6.1,Low,7.79,5.73,49.1
USR00266,19.0,Female,Suburban,Instagram Reels,2.69,5.31,8,44,7.08,6.8,Low,8.77,7.0,61.5
USR00267,27.0,Male,Rural,YouTube Shorts,1.88,6.05,3,12,8.04,5.5,Low,9.33,6.16,54.3
USR00268,25.0,Female,Suburban,YouTube Shorts,0.33,3.72,1,9,7.86,6.1,Low,8.03,6.63,60.3
USR00269,38.0,Male,Rural,YouTube Shorts,1.53,4.97,4,,7.34,3.5,Low,10.0,7.27,53.8
USR00270,43.0,Female,Rural,YouTube Shorts,1.04,4.24,3,3,8.51,6.8,Low,9.65,7.83,55.1
USR00271,19.0,FEMALE,Suburban,Instagram Reels,4.01,10.36,8,32,6.7,2.0,Medium,7.78,3.53,27.3
USR00272,23.0,Female,Urban,TikTok,4.17,9.03,13,60,7.6,3.5,Medium,7.97,5.94,
USR00273,20.0,Male,Urban,YouTube Shorts,1.71,3.03,7,40,7.73,7.7,Low,7.81,6.67,47.7
USR00274,33.0,Female,Urban,Instagram Reels,1.43,5.02,1,1,6.89,4.9,Low,8.72,8.35,63.5
USR00275,41.0,FEMALE,Urban,YouTube Shorts,0.7,4.05,2,0,8.68,5.8,Low,10.0,7.89,65.3
USR00276,,Female,Suburban,Instagram Reels,4.92,10.58,8,39,6.89,3.9,Medium,7.63,2.76,10.9
USR00277,28.0,Female,Suburban,YouTube Shorts,4.07,11.77,11,47,7.08,5.3,High,7.66,5.15,35.3
USR00278,36.0,Male,Urban,YouTube Shorts,3.03,9.48,6,25,7.19,6.6,Medium,9.63,6.23,51.0
USR00279,39.0,Female,Rural,YouTube Shorts,1.15,5.52,2,15,8.25,6.0,Low,8.19,6.62,48.1
USR00280,25.0,Female,Urban,Instagram Reels,3.29,8.81,7,30,7.41,3.2,High,7.97,5.2,38.5
USR00281,20.0,Female,Suburban,TIKTOK,5.18,10.09,12,36,6.37,5.4,High,5.34,2.88,28.5
USR00282,35.0,Female,Rural,YouTube Shorts,1.76,8.28,3,12,7.94,5.0,Low,7.23,7.38,46.8
USR00283,36.0,Non-binary,Urban,TikTok,1.25,4.43,5,18,9.1,9.0,Low,9.12,7.55,57.3
USR00284,21.0,Female,Urban,YouTube Shorts,3.53,9.61,9,40,7.04,4.5,Medium,8.59,5.98,36.4
USR00285,17.0,Female,Urban,Instagram Reels,4.64,10.53,10,41,7.01,3.0,Medium,7.11,5.86,47.6
USR00286,26.0,Female,Suburban,TikTok,3.6,8.81,6,22,5.58,0.3,Medium,7.8,6.22,44.7
USR00287,22.0,Male,Urban,TikTok,4.27,11.44,14,65,6.86,1.8,High,6.51,2.53,22.0
USR00288,29.0,NB,Urban,YouTube Shorts,1.72,6.67,6,21,8.24,4.7,Low,7.79,6.84,41.5
USR00289,27.0,Female,Rural,tiktok,2.64,5.74,7,0,8.53,2.9,L,7.39,6.07,37.4
USR00290,17.0,nonbinary,Rural,TikTok,6.37,15.47,14,59,4.79,0.5,H,5.98,3.4,10.0
USR00291,20.0,Female,Suburban,TikTok,4.05,9.56,11,34,7.99,,Medium,7.08,4.46,39.8
USR00292,42.0,Female,Urban,TikTok,2.04,4.18,5,25,6.55,3.3,Low,10.0,7.32,37.3
USR00293,17.0,Female,Urban,TikTok,4.69,10.66,10,45,5.71,1.2,High,6.47,4.05,32.9
USR00294,34.0,Male,Suburban,Instagram Reels,4.12,8.58,12,47,7.59,5.9,Low,8.8,6.79,43.0
USR00295,42.0,M,Urban,YouTube Shorts,0.36,4.09,1,10,8.06,5.0,Low,8.89,7.22,56.9
USR00296,17.0,f,Suburban,TikTok,4.25,12.41,12,50,7.22,4.3,Medium,6.42,5.39,31.5
USR00297,15.0,Male,Suburban,TikTok,6.98,11.3,22,70,4.51,3.3,High,4.61,3.74,10.0
USR00298,21.0,female,Urban,TikTok,4.4,9.95,12,55,7.36,2.6,High,6.62,4.34,26.8
USR00299,18.0,Female,Rural,TikTok,3.45,8.48,9,43,6.86,4.2,Medium,6.58,4.96,36.8
USR00300,35.0,,Suburban,YouTube Shorts,1.87,7.55,2,18,7.32,5.8,Medium,9.56,6.21,37.7
USR00301,22.0,Male,Urban,TikTok,3.08,7.42,6,40,6.31,5.1,Moderate,8.51,6.08,38.0
USR00302,36.0,Female,Rural,TikTok,4.13,8.59,11,49,7.49,4.3,Medium,7.67,4.21,27.5
USR00303,23.0,Male,Urban,YouTube Shorts,2.71,4.08,9,45,6.88,6.3,Low,7.62,5.46,50.2
USR00304,27.0,Female,Suburban,TikTok,2.87,8.03,8,35,8.32,5.9,Low,7.43,5.61,43.3
USR00305,16.0,Female,Urban,TikTok,4.63,8.84,7,31,5.8,6.7,High,5.17,2.24,14.7
USR00306,23.0,Female,Suburban,TikTok,3.47,9.6,10,47,6.32,6.2,Medium,6.68,5.32,44.5
USR00307,31.0,Female,Suburban,YouTube Shorts,1.95,5.36,3,13,6.29,5.9,Low,7.3,5.35,34.7
USR00308,43.0,Male,Urban,TikTok,3.38,7.62,12,49,5.88,1.8,High,7.36,4.56,38.4
USR00309,43.0,Male,Urban,Instagram Reels,2.05,6.09,9,43,7.44,5.7,Medium,8.46,6.07,40.7
USR00310,27.0,Male,Suburban,TikTok,2.98,9.07,8,27,6.73,3.1,Med,8.88,6.75,41.0
USR00311,20.0,Male,Urban,TikTok,4.49,12.73,12,36,6.05,2.1,High,7.6,4.08,28.9
USR00312,18.0,Male,Urban,instagram reels,3.99,10.67,11,53,6.58,2.2,Medium,7.92,5.63,41.4
USR00313,31.0,Male,Rural,Instagram Reels,2.23,6.06,3,20,,4.1,Moderate,10.0,6.89,51.5
USR00314,27.0,Female,Urban,  Instagram Reels ,1.72,6.12,3,13,7.02,3.4,Medium,7.03,5.02,27.1
USR00315,27.0,Male,Urban,Instagram Reels,2.39,8.35,8,27,7.76,5.7,Medium,7.98,4.77,40.4
USR00316,17.0,Female,Suburban,Tiktok,4.09,12.15,7,32,6.28,2.9,High,6.73,4.6,31.4
USR00317,31.0,Female,Urban,YouTube Shorts,1.33,5.96,4,19,7.67,5.1,Low,9.5,8.09,53.0
USR00318,30.0,Male,Rural,youtube shorts,3.03,7.49,8,41,7.5,6.0,Medium,7.59,4.44,44.4
USR00319,23.0,Female,Rural,Instagram Reels,4.11,8.87,7,43,5.24,6.6,hi,8.14,5.23,40.5
USR00320,20.0,male,Suburban,TikTok,3.49,10.68,9,23,8.21,5.0,Medium,8.55,6.85,49.9
USR00321,39.0,Male,Urban,YouTube Shorts,0.48,4.96,5,16,9.38,5.2,Low,9.94,7.31,44.2
USR00322,21.0,F,Suburban,YouTube Shorts,3.63,8.5,8,35,6.78,7.7,High,5.29,2.25,29.9
USR00323,26.0,Female,Urban,TikTok,3.15,7.88,8,13,7.51,3.7,Medium,7.86,4.03,26.8
USR00324,27.0,Female,Urban,TikTok,2.87,8.27,10,31,7.18,5.5,Low,8.93,8.28,59.7
USR00325,28.0,Male,Urban,Instagram Reels,4.24,12.89,13,68,7.05,1.2,Medium,9.11,6.16,38.1
USR00326,38.0,Male,Rural,YouTube Shorts,1.41,4.56,3,25,7.9,5.4,Low,8.44,7.16,53.6
USR00327,28.0,m,Rural,Instagram Reels,1.33,6.37,3,11,8.02,4.9,Low,10.0,8.19,50.5
USR00328,30.0,Male,Urban,YouTube Shorts,1.74,6.55,5,,7.39,5.2,Low,8.5,6.21,46.5
USR00329,27.0,Female,Urban,Instagram Reels,1.98,4.26,4,31,8.78,6.3,Low,8.21,6.36,51.8
USR00330,27.0,Male,Suburban,Instagram Reels,2.22,8.33,3,9,8.78,4.7,Low,8.59,5.28,48.7
USR00331,34.0,Male,Urban,Instagram Reels,1.51,5.82,3,7,7.86,6.3,Medium,6.42,4.29,40.4
USR00332,15.0,,Rural,Instagram Reels,5.46,14.91,14,76,5.92,3.0,High,5.94,4.29,28.8
USR00333,35.0,Female,Suburban,youtube shorts,0.31,4.39,5,21,9.36,5.0,Low,8.42,5.52,44.5
USR00334,38.0,Male,Urban,Instagram Reels,1.16,6.05,3,13,6.91,5.3,Medium,7.73,4.97,23.4
USR00335,21.0,Non-binary,Suburban,TikTok,3.6,7.86,7,32,7.66,5.8,Low,8.69,7.03,47.9
USR00336,29.0,Female,Suburban,YouTube Shorts,1.09,5.6,3,14,8.8,4.7,Low,7.7,6.07,41.4
USR00337,30.0,m,Urban,tiktok,2.7,6.43,8,34,7.88,4.4,Medium,8.36,6.27,48.0
USR00338,42.0,Non-binary,Urban,Instagram Reels,0.9,4.05,1,10,7.33,5.2,Low,8.27,5.29,41.5
USR00339,30.0,Female,Urban,Instagram Reels,3.35,8.78,9,35,6.74,5.3,H,7.99,4.75,27.9
USR00340,37.0,Male,Urban,YouTube Shorts,0.3,4.52,1,15,8.63,3.2,LOW,9.98,6.97,47.5
USR00341,30.0,male,Urban,YouTube Shorts,2.55,5.66,3,0,8.19,5.1,Low,9.41,8.32,61.9
USR00342,20.0,Male,Rural,Instagram Reels,4.05,10.37,11,57,6.72,6.6,High,8.54,4.86,42.0
USR00343,23.0,Female,Suburban,Instagram Reels,5.63,11.02,14,65,6.39,,High,5.23,2.79,25.6
USR00344,44.0,Female,Rural,YouTube Shorts,2.39,5.01,5,27,8.52,9.3,Low,8.7,5.99,46.3
USR00345,25.0,Female,Urban,Instagram Reels,4.96,11.24,11,46,9.15,5.3,Medium,7.65,5.6,37.3
USR00346,25.0,MALE,Urban,Instagram Reels,3.66,7.34,14,53,6.33,5.4,Medium,6.19,4.03,28.8
USR00347,19.0,Male,Urban,TikTok,4.69,13.94,10,61,6.96,4.7,High,6.45,2.37,18.8
USR00348,20.0,male,Urban,TikTok,5.52,13.79,14,55,6.36,1.3,H,6.4,4.27,22.8
USR00349,34.0,Female,Rural,Instagram Reels,4.72,10.98,11,58,6.65,2.6,Medium,8.19,5.4,33.3
USR00350,22.0,female,Rural,Instagram Reels,5.74,12.79,14,56,4.78,0.7,High,5.95,4.92,25.5
USR00351,22.0,Male,Suburban,TikTok,6.29,14.87,18,53,6.25,2.8,Medium,6.18,2.89,25.0
USR00352,24.0,Male,Urban,Instagram Reels,3.88,9.2,12,57,6.7,,MEDIUM,6.77,5.49,32.6
USR00353,38.0,Male,Urban,youtube_shorts,1.05,5.96,2,18,8.63,4.7,Low,8.75,6.74,70.5
USR00354,34.0,,Rural,YouTube Shorts,0.43,2.53,5,20,7.55,8.0,Low,10.0,7.52,50.0
USR00355,20.0,Male,Rural,TikTok,3.89,10.73,10,42,7.2,4.4,Low,7.5,5.3,44.7
USR00356,43.0,Female,Rural,YouTube Shorts,3.38,6.96,8,28,5.75,5.5,High,7.9,5.83,37.8
USR00357,16.0,Male,Suburban,Instagram Reels,3.68,9.52,6,26,5.4,3.6,Moderate,7.57,6.1,38.8
USR00358,25.0,Male,Rural,Instagram Reels,2.44,6.89,6,23,6.53,4.4,High,6.76,4.25,56.0
USR00359,30.0,Male,Rural,Instagram Reels,2.98,8.36,8,47,7.48,3.6,Medium,6.8,3.92,27.3
USR00360,19.0,Male,Urban,Instagram Reels,3.72,8.17,7,26,7.22,6.0,high,7.57,4.21,33.2
USR00361,36.0,Male,Suburban,youtube shorts,1.69,7.97,7,38,8.2,6.1,Medium,9.39,6.38,50.0
USR00362,37.0,Male,Urban,YouTube Shorts,2.17,7.53,2,18,7.05,6.3,Medium,8.92,5.43,26.9
USR00363,40.0,Male,Rural,YouTube Shorts,0.87,2.34,5,19,9.98,7.8,Low,9.37,7.14,60.6
USR00364,28.0,Female,Suburban,TikTok,3.74,12.47,7,41,5.52,4.2,Medium,7.74,6.06,37.6
USR00365,16.0,Male,Suburban,TikTok,5.5,12.72,16,56,7.52,3.3,Hi,5.18,2.48,13.9
USR00366,35.0,Male,Suburban,youtube shorts,0.79,4.15,3,12,7.94,7.4,LOW,8.75,6.45,46.9
USR00367,30.0,Male,Urban,Instagram Reels,3.32,9.67,8,33,5.45,3.1,High,8.19,5.24,38.3
USR00368,25.0,Male,Suburban,YouTube Shorts,3.02,7.48,4,25,8.21,3.4,Low,8.19,4.79,30.0
USR00369,32.0,Male,Urban,YouTube Shorts,0.32,3.59,1,19,8.52,8.2,Low,10.0,10.0,75.1
USR00370,43.0,Female,Suburban,YouTube Shorts,1.59,6.85,4,11,9.08,5.2,Low,7.81,5.51,38.3
USR00371,44.0,Female,Urban,TikTok,3.36,7.03,9,49,8.42,4.7,Medium,8.14,5.92,55.1
USR00372,37.0,F,Urban,YouTube Shorts,3.22,8.19,6,28,7.66,2.0,Medium,6.38,3.99,36.9
USR00373,38.0,Male,Urban,TikTok,2.27,7.26,4,17,6.38,6.3,Medium,7.85,6.91,40.0
USR00374,43.0,Male,Urban,Instagram Reels,2.03,5.75,6,9,8.04,5.7,Medium,6.09,3.25,30.0
USR00375,15.0,Female,Urban,TikTok,5.93,14.43,14,38,6.56,0.0,High,6.48,3.79,18.3
USR00376,28.0,Male,Urban,INSTAGRAM REELS,2.85,7.47,4,19,6.79,4.0,Medium,8.65,6.86,44.4
USR00377,27.0,Female,Suburban,TikTok,3.2,9.5,6,21,8.05,5.3,MEDIUM,7.75,4.06,36.5
USR00378,34.0,Non-binary,Suburban,TikTok,3.46,5.06,8,31,6.95,5.3,lo,8.55,7.63,52.1
USR00379,21.0,f,Urban,Instagram Reels,4.29,8.64,12,32,6.9,,High,6.69,4.91,36.9
USR00380,28.0,Male,Urban,TikTok,1.93,4.98,5,24,7.25,6.7,Medium,7.33,4.8,42.3
USR00381,26.0,female,Suburban,Instagram Reels,1.9,5.25,6,17,7.84,3.9,Low,10.0,8.1,63.1
USR00382,42.0,Female,Urban,YouTube Shorts,2.17,5.36,7,38,8.03,5.4,Low,8.02,6.72,39.8
USR00383,40.0,Male,Suburban,YouTube Shorts,1.55,3.95,5,16,7.96,7.4,Low,8.39,7.14,41.2
USR00384,29.0,Female,Rural,YouTube Shorts,2.67,7.98,7,45,7.36,5.4,Low,8.5,8.13,54.9
USR00385,37.0,Male,Urban,YouTube Shorts,0.49,4.41,1,1,8.55,5.6,Low,9.66,7.52,65.5
USR00386,35.0,Female,Urban,Instagram Reels,3.06,7.28,10,38,6.06,3.3,High,8.45,6.0,44.4
USR00387,27.0,Male,Rural,Instagram Reels,2.66,9.84,9,38,6.16,5.5,Medium,5.4,3.4,24.0
USR00388,35.0,Male,Urban,  Instagram Reels ,2.67,10.33,2,,,5.7,Medium,9.34,6.46,48.8
USR00389,26.0,Female,Urban,Instagram Reels,2.28,7.54,6,16,6.96,6.3,Low,7.01,7.22,45.5
USR00390,43.0,Male,Urban,YouTube Shorts,2.67,9.38,6,19,5.75,4.0,Medium,7.74,4.99,35.9
USR00391,40.0,Non-binary,Suburban,YouTube Shorts,2.21,5.4,7,17,7.11,4.2,med,9.58,6.36,44.3
USR00392,18.0,Male,Urban,TikTok,3.47,7.8,9,30,7.3,5.9,Medium,8.04,5.75,42.1
USR00393,17.0,Female,Urban,TikTok,3.3,5.33,10,35,7.41,5.6,Moderate,8.05,5.24,36.8
USR00394,22.0,Male,Urban,Instagram Reels,2.57,6.11,4,13,6.98,7.7,Medium,8.02,7.87,59.0
USR00395,44.0,Female,Urban,YouTube Shorts,0.78,2.0,2,12,7.38,7.1,medium,9.19,6.2,44.8
USR00396,33.0,Male,Rural,Instagram Reels,2.82,5.3,5,29,7.88,5.0,Low,7.98,5.94,44.0
USR00397,26.0,Male,Suburban,Instagram Reels,1.72,4.32,1,21,8.09,7.1,Medium,6.86,3.83,28.8
USR00398,20.0,Female,Suburban,Instagram Reels,3.91,10.25,12,60,7.83,6.8,Moderate,6.85,4.92,20.3
USR00399,19.0,Female,Urban,Instagram Reels,4.39,10.0,9,41,5.58,3.3,High,5.7,2.21,28.1
USR00400,21.0,MALE,Urban,TikTok,2.88,7.65,9,37,7.27,6.0,Medium,7.07,5.17,33.7
USR00401,30.0,m,Suburban,Tiktok,4.38,9.72,12,31,7.65,3.5,Medium,8.32,6.32,
USR00402,31.0,Male,Urban,TikTok,1.91,7.6,6,14,8.13,6.6,Low,10.0,7.38,41.1
USR00403,33.0,Male,Urban,TikTok,2.51,3.97,4,19,7.93,6.8,Medium,9.54,7.2,54.2
USR00404,40.0,Female,Urban,YouTube Shorts,0.33,4.3,1,11,7.96,6.8,Low,10.0,8.8,69.3
USR00405,28.0,Male,Rural,Instagram Reels,3.27,6.16,10,41,7.27,8.7,Low,6.38,5.53,31.2
USR00406,18.0,Male,Urban,Instagram Reels,3.4,8.48,7,28,4.9,,High,5.94,3.8,24.0
USR00407,15.0,Male,Rural,TikTok,3.57,10.25,7,17,7.08,4.0,med,7.61,6.27,56.8
USR00408,20.0,Male,Urban,instagram,4.23,9.96,9,30,5.96,3.0,High,7.49,4.08,32.9
USR00409,19.0,m,Urban,Instagram Reels,4.03,9.56,10,21,6.23,4.4,Medium,6.14,4.69,34.5
USR00410,18.0,Female,Urban,TikTok,4.73,9.45,13,41,7.59,5.4,High,5.12,1.5,13.3
USR00411,36.0,Female,Rural,TikTok,3.41,10.99,8,26,7.66,3.0,LOW,7.91,5.26,39.3
USR00412,41.0,Female,Urban,YouTube Shorts,1.34,3.61,6,7,8.54,5.6,Low,10.0,7.37,60.2
USR00413,22.0,Female,Urban,INSTAGRAM REELS,3.94,10.73,9,41,7.2,0.7,Medium,7.1,4.98,44.8
USR00414,32.0,Male,Suburban,Instagram Reels,2.41,6.8,9,58,6.78,6.4,medium,7.86,7.08,46.6
USR00415,35.0,Non-binary,Suburban,YouTube Shorts,2.27,7.86,7,26,8.53,3.0,Low,8.61,unknown,46.7
USR00416,32.0,Male,Urban,TikTok,0.81,2.08,1,15,8.94,5.2,lo,10.0,6.56,57.7
USR00417,44.0,Female,Rural,  YouTube Shorts ,0.48,2.0,1,0,8.09,7.2,L,9.42,6.93,58.2
USR00418,17.0,Female,Suburban,TikTok,4.4,10.14,12,64,6.14,4.6,Medium,7.37,6.44,58.7
USR00419,33.0,Male,Suburban,youtube shorts,2.05,3.83,8,38,8.45,4.6,Low,8.12,6.79,44.3
USR00420,31.0,,Urban,YouTube Shorts,1.75,3.95,4,17,9.36,8.3,Low,10.0,6.54,63.8
USR00421,15.0,Male,Suburban,Instagram Reels,3.84,11.63,5,31,7.12,4.3,Medium,8.05,5.54,39.6
USR00422,34.0,Male,Rural,YouTube Shorts,0.79,4.47,2,5,8.57,4.4,Low,10.0,8.57,65.5
USR00423,37.0,Female,Suburban,YouTube Shorts,1.22,6.04,3,22,7.45,2.9,Medium,10.0,6.34,50.0
USR00424,29.0,Female,Urban,TikTok,4.65,8.9,18,81,6.9,5.0,High  ,6.72,4.97,45.8
USR00425,28.0,Male,Suburban,Instagram Reels,2.76,5.6,8,40,6.56,6.1,High,8.33,4.7,12.8
USR00426,28.0,,Urban,Instagram Reels,3.23,9.72,5,29,6.66,6.8,hi,8.41,7.02,57.4
USR00427,20.0,Female,Suburban,Instagram Reels,4.13,11.01,9,,7.52,4.3,Medium,8.38,6.3,45.2
USR00428,32.0,Male,Urban,Instagram Reels,4.25,9.07,10,43,7.89,5.9,Medium,8.26,5.15,37.3
USR00429,28.0,Non-binary,Urban,Instagram Reels,4.8,11.79,12,52,6.64,4.5,High,6.66,3.81,27.9
USR00430,26.0,Female,Suburban,Instagram Reels,2.03,6.82,6,31,7.46,,Low,8.93,6.6,39.0
USR00431,18.0,Female,Rural,TikTok,4.47,8.49,12,40,7.23,,High,5.15,3.1,30.1
USR00432,25.0,Male,Rural,Instagram Reels,3.28,8.51,8,32,6.56,3.6,High,7.12,5.81,44.1
USR00433,16.0,Male,Suburban,Instagram Reels,5.43,12.51,18,72,4.24,2.0,High,5.71,4.25,29.5
USR00434,27.0,Male,Suburban,Instagram Reels,3.09,8.56,8,36,7.25,3.5,High,7.26,4.52,29.2
USR00435,23.0,Female,Urban,Instagram Reels,3.11,7.57,6,20,7.87,5.8,Medium,9.16,7.49,53.0
USR00436,24.0,male,Urban,Instagram Reels,3.51,10.38,6,31,5.38,3.7,High,6.1,2.63,22.3
USR00437,18.0,Female,Suburban,TikTok,4.2,11.43,12,,6.85,0.0,High,7.5,4.4,31.7
USR00438,33.0,Female,Urban,Instagram Reels,2.66,6.66,9,29,6.41,4.2,Medium,7.09,5.95,43.8
USR00439,25.0,Female,Urban,Instagram Reels,2.48,8.72,5,30,8.37,,Low,9.31,7.73,57.5
USR00440,25.0,Male,Urban,YouTube Shorts,1.29,4.16,7,47,9.48,7.0,Low,10.0,6.76,47.6
USR00441,30.0,Male,Rural,YouTube Shorts,2.62,8.9,5,0,7.75,3.0,Low,9.88,5.06,38.5
USR00442,36.0,Female,Suburban,YouTube Shorts,1.4,5.11,1,9,7.44,3.9,Low,8.93,7.97,44.6
USR00443,29.0,Male,Urban,Instagram Reels,4.02,9.3,11,40,7.23,2.4,Medium  ,7.6,5.95,51.9
USR00444,33.0,Female,Urban,Instagram Reels,2.57,7.55,6,32,7.5,3.2,Low,7.68,5.45,44.3
USR00445,16.0,Male,Urban,TikTok,4.01,10.2,8,30,6.54,,HIGH,6.2,5.41,43.8
USR00446,36.0,Male,Urban,Instagram Reels,3.54,7.3,9,28,6.44,4.0,Medium,7.96,5.21,43.3
USR00447,19.0,Male,Rural,Youtube Shorts,2.27,6.34,9,19,6.76,3.0,Hi,5.82,4.39,37.2
USR00448,24.0,Male,Urban,YouTube Shorts,3.6,6.99,9,34,6.05,2.1,Med,6.58,5.01,30.7
USR00449,22.0,Female,Urban,YouTube Shorts,4.23,9.63,13,55,5.65,4.9,High,5.26,3.04,26.1
USR00450,23.0,f,Urban,Instagram reels,3.34,8.8,9,27,7.68,4.4,Medium,9.39,6.07,64.5
USR00451,21.0,Female,Suburban,TikTok,4.89,11.99,11,52,8.57,1.9,Medium,7.64,6.89,43.2
USR00452,20.0,Female,Suburban,tik_tok,4.17,9.61,10,47,6.76,3.6,High,8.13,5.07,39.1
USR00453,23.0,Male,Urban,Instagram reels,3.3,7.12,11,31,6.54,7.9,Medium,10.0,7.56,63.1
USR00454,37.0,Male,Suburban,YouTube Shorts,1.58,5.14,2,7,7.82,4.8,Low,8.47,6.24,45.5
USR00455,19.0,Male,Urban,YouTube Shorts,3.29,7.89,12,58,5.85,4.6,High,7.06,4.6,
USR00456,27.0,Female,Suburban,Instagram Reels,3.41,7.02,8,48,7.79,5.4,Low,7.67,6.21,42.3
USR00457,23.0,,Urban,TikTok,5.4,13.78,13,59,6.0,2.8,High,5.19,3.44,15.8
USR00458,30.0,,Urban,Instagram Reels,3.3,8.12,10,33,8.29,2.5,Medium,8.62,4.93,51.8
USR00459,35.0,Male,Urban,Instagram Reels,1.32,3.2,3,21,6.7,8.7,Low,8.55,6.48,45.4
USR00460,41.0,Female,Rural,Instagram Reels,1.43,7.55,2,3,7.35,7.1,Medium,7.57,4.84,42.5
USR00461,17.0,Male,Urban,TikTok,5.09,11.98,13,42,6.61,4.8,Medium,6.95,5.33,30.7
USR00462,23.0,Male,Urban,TikTok,4.64,11.66,12,47,5.91,3.9,High,5.31,3.21,19.3
USR00463,39.0,Male,Urban,Instagram Reels,2.55,7.41,6,7,7.5,2.2,Medium,7.97,4.26,45.3
USR00464,24.0,Female,Urban,Instagram Reels,3.02,11.29,8,19,6.85,3.7,medium,8.4,7.5,46.5
USR00465,,Female,Rural,INSTAGRAM REELS,3.49,9.39,7,36,7.69,5.4,Medium,5.76,4.57,28.0
USR00466,43.0,,Rural,Instagram Reels,1.45,2.52,4,9,9.43,6.2,lo,8.86,6.49,55.2
USR00467,31.0,f,Urban,YouTube Shorts,2.5,7.9,8,30,7.34,6.5,Medium,7.41,5.44,36.6
USR00468,22.0,Male,Rural,Instagram Reels,2.24,5.69,6,23,,3.2,Low,8.09,5.95,41.5
USR00469,38.0,Male,Urban,YouTube Shorts,0.3,4.39,1,19,8.58,5.5,Low,9.84,7.94,60.5
USR00470,33.0,Female,Suburban,YouTube Shorts,1.08,4.86,2,12,8.33,10.1,LOW,9.22,6.64,48.2
USR00471,18.0,Male,Urban,TikTok,4.6,13.55,10,32,7.57,0.9,Moderate,9.15,6.26,36.2
USR00472,24.0,Female,Urban,YouTube Shorts,3.79,10.26,10,49,6.54,3.6,High,6.56,4.92,30.1
